Bully,Creative,Focused,Goal-oriented,Intelligent,Resourceful,Skilful,Smart,Strategic Planners,Well Trained,Well-networked,Well-organized,Well-trained,Opportunists,Aggressive,Chaotic state of mind,Coercive,Control freak,Conviction in Violence,Coward,Determined,Emotional,Gullible,Identity crisis,Immoral/ Unethical,Impatient,Incited,Inhuman Psyche,Insensitive,Loner,Passionate,Psychiatric conditions,"Psychologically
Deviant",Risk-taker,Secretive,Selfish,Strong-willed,Vengeful,Anti-establishment,Anti-social,Anti-state,Brain-washed,Broken homes/families,Inferiority complex,"Insufficient social
support",Intolerance to diversity of opinion,Lack Social skills,Low self-worth,Marginalised,Mass-destruction,Misguided,Need to outsmart others,Radical,Rationalization,Rebellious,Reinforcement available,Social dissatisfaction,Socially inept,Unlawful,Anger,"Concealed
existence",Curiosity,Disregard for law,Emotions,"Enhancing self-
worth",Experimentation,"Greed (easy, quick money)",Intolerance,Lust,Manipulate others,Monetary Gain,Need to Control others,No fear of punishment,Plain boredom,Political beliefs,Political support,"Religious
fundamentalism",Revenge,Risk tolerance,Thrill-seeking
0.004780742865845437,0.34445915658063736,0.28072246957575864,0.21624877185158206,0.2529568190774107,0.3206684505617025,0.01821890498104304,0.45604749288712837,0.37820933411968394,0.3533966399033227,0.043827570774245934,0.31312146079609243,0.4102152529563922,0.03177990221612362,0.4047810272527693,0.24982206681799712,0.2574574978699229,0.16609764910576053,0.39247786164529047,0.16275653384494354,0.08199981262907964,0.3853730783112591,0.034757425522086965,0.2617812940898037,0.11480661644742494,0.2498613740563597,0.31629552029386854,0.2723008937565818,0.28182798565470546,0.22985398972982052,0.07693900568990102,0.45516799342876624,0.24548844378852575,0.32370493472520967,0.39171628390201596,0.060375918124880495,0.03810836759249456,0.3280434711594764,0.47358834800641736,0.3988210672360473,0.4668618968416256,0.3964478927199082,0.4690336217611566,0.2092176895894805,0.4752048581840773,0.39876701978329887,0.3187473092867328,0.442874654630878,0.3403466367669553,0.2253680511516942,0.08557185791527659,0.41173840844294113,0.48463368198629453,0.006117188970172218,0.2405602987788207,0.2870460215473343,0.2923426719166882,0.36794523150226244,0.4449825052880698,0.19247771945182848,0.31309689377211586,0.44866264547976376,0.019801021325135774,0.021722162600105524,0.37850413840740305,0.4280853061969676,0.23166212269449793,0.06908247142218585,0.4460831079622213,0.19725846231767394,0.13097663162881992,0.08474640590966298,0.43806934474105597,0.18573652807265076,0.3277978009197105,0.0736322842626513,0.006505347949002423,0.003007003734735259,0.309264438031767,0.013069656755548675
0.008713179396666632,0.09602798584041458,0.05731415135922108,0.0823020500592927,0.044033471543681944,0.0799284675059231,0.06360911101298601,0.026583678225844325,0.07736294503756544,0.029809831099277116,0.06815429283709246,0.0785960473983898,0.06347408351465139,0.09450808953684645,0.06619472021663311,0.02146825630546525,0.04467736300268254,0.1077485958818067,0.016488977813159087,0.029334445030760214,0.030992716621877865,0.0002912576616969763,0.06755503856762396,0.06713321712654557,0.021447053640437502,0.06572602972654601,0.0709318419557276,0.0700725760572346,0.07320945455160319,0.08909359844660228,0.008478834151623088,0.036913839813311415,0.10941133119187756,0.03607577657984617,0.018456361941786556,0.10875851229497055,0.048153484137495116,0.07700807938078522,0.033663136485635965,0.031039585670886577,0.04157173054098643,0.06511003651100299,0.07321949791924792,0.043978790986505124,0.05319190690593131,0.031821852417436694,0.04770264852322087,0.06611325734573702,0.056466044758111116,0.0006862967890560937,0.031219250358753295,0.07570020972749457,0.03293331843678607,0.0942212955941027,0.07994409052225933,0.041619715519733445,0.06368387830545227,0.09189011837078857,0.05560789478935642,0.01351837284979759,0.10449231290543974,0.02384965036700298,0.022327522203958245,0.05725500708309105,0.011432700168910048,0.009268912406341322,0.1087830627492132,0.026525649879452592,0.03687589820220913,0.03811792800093991,0.010715157347181481,0.07382098404819301,0.10412294016206158,0.02869055357175962,0.06170533487944179,0.04445864077397523,0.04593389988801126,0.020411470843292694,0.06436236358634026,0.030066494939086717
0.35889417679482116,0.5575728899092206,0.2195710073751952,0.666608413802841,0.1983572932026949,0.13774079446969587,0.36960817385163947,0.7342302183037596,0.2213594207300641,0.4588557693349361,0.7248843162557351,0.7086484899465565,0.538411318249911,0.6485347249216081,0.5458863915810911,0.28676425199384115,0.5843249164064762,0.6962202533606473,0.4046429442274354,0.13535899050860317,0.7420926438362248,0.5672896610861351,0.18390988024838528,0.03243868647356686,0.35225974015579137,0.2762645348781592,0.7077666455734184,0.3860335554933617,0.2388644436136657,0.27208607602600005,0.2562211188457114,0.4374607413660897,0.4761382707412038,0.6493176708603756,0.818104332186252,0.8151950699085159,0.6290929410315816,0.32786479301103577,0.14960036505797397,0.09471173398227396,0.7473837100750536,0.3740421203259227,0.29673651079287977,0.3276917207508872,0.5989206770123418,0.1894317095007455,0.17141571137289563,0.7473342608578682,0.21558210385557974,0.48510506212414095,0.09812372996806074,0.397687087676701,0.7376010066085587,0.2801627814996016,0.3915801093543146,0.28776971940994256,0.4873632430422704,0.4522130911597087,0.6560674890061713,0.6651661449682692,0.39565142823590554,0.019911551453286977,0.48419025160621265,0.46152602706294316,0.0645312284268365,0.4521224342615357,0.34324349955566885,0.20974709622771254,0.5407189483852256,0.7046018956735582,0.18391812178458283,0.6687924208951924,0.12028522080327955,0.049877777067588065,0.7764928159248091,0.7915748271663303,0.12261757554718693,0.04600425505473837,0.5834018643523503,0.23991936024695243
0.056330918485806396,0.08137894936802369,0.061006649648059734,0.0228290537672081,0.010281178357120857,0.03484049125405248,0.04068371538115494,0.05822490636817612,0.05626098409397259,0.06600243349764663,0.05432421281895158,0.06998869383217372,0.03978773240813121,0.08047473881949009,0.060543437146854624,0.0012259087509691163,0.029095175275517356,0.03143098396276657,0.044490614569567086,0.04896394737427789,0.06654133969354245,0.022742664224354572,0.004709464221843773,0.007524940561317811,0.03713763033640535,0.07189749135046121,0.03365078383532675,0.00955961998490615,0.0191661371502185,0.08214082286023672,0.06951396272525481,0.035512684173208034,0.04185943592151391,0.05995516549789965,0.07832322782366175,0.04455725793119696,0.07141617818313441,0.045409634754018435,0.020829752918312162,0.008457124866584932,0.03125326833175359,0.038862130163271974,0.03686529758702899,0.07952280833299931,0.07744781378941266,0.015949155125863302,0.050902364164400866,0.016496288897268983,0.04245593514597876,0.02045868926281748,0.06295247125614159,0.06776231189920565,0.05786700683349722,0.027097519941723384,0.06527593858012601,0.039294900635090606,0.014072445152064272,0.06989160844115738,0.033048525308005006,0.003990374122282024,0.05995351998279767,0.07700105643922726,0.056307058516827796,0.06992287322809485,0.03743875960006622,0.005051731363053943,0.07776539820409326,0.07669828166046443,0.03230804351211762,0.008090174998845182,0.057712328413911856,0.0343813925406023,0.055863592196846355,0.0320924810337593,0.003183248964764773,0.030962012158704554,0.009080775090232307,0.0324150019937458,0.04333793124063573,0.05288767813493005
0.28151,0.5904,0.50476,0.05722,0.31629,0.01681,0.52955,0.16466,0.72306,0.84616,0.58065,0.28845,0.46744,0.46954,0.13098,0.46916,0.90212,0.05852,0.81501,0.69665,0.41458,0.9088,0.78324,0.38561,0.17984,0.85341,0.40161,0.12323,0.66701,0.04082,0.74361,0.90291,0.13669,0.57303,0.44808,0.1384,0.38514,0.30582,0.18917,0.19742,0.5823,0.16916,0.3441,0.48907,0.56861,0.89378,0.7294,0.6356,0.47262,0.1505,0.79727,0.86629,0.7096,0.50762,0.83392,0.52171,0.43066,0.23201,0.06133,0.56585,0.15001,0.06244,0.2813,0.55696,0.47981,0.42201,0.07429,0.00363,0.50961,0.01489,0.76155,0.73405,0.80652,0.59758,0.51859,0.00726,0.58051,0.05643,0.08421,0.26072
0.9637566513880093,0.8999409994647577,0.9083400875419954,0.47421947982633916,0.15408649601605096,0.4408263312611927,0.9215870363642745,0.20253607436020865,0.6407497860582053,0.3759656315126629,0.5996348952285017,0.4876502796549173,0.6761265902176303,0.8998152066709743,0.22711405099175658,0.12225124282006956,0.650135863748206,0.4325143305027283,0.7350266468145721,0.8645448425678277,0.21648939810142603,0.8498948202764247,0.40859434694635566,0.32019104202280374,0.8877197457302518,0.5980189416468212,0.4818541347721232,0.7058814241318073,0.33069957848810333,0.7400486821971601,0.47148106746935964,0.9366434661432859,0.22183075365284904,0.7408614971723766,0.595251500183584,0.5784533240291087,0.20227481240388903,0.44542260641866727,0.5644032366003655,0.059712871572158405,0.115042348099399,0.04225670234250782,0.6828323137631668,0.3187879685536799,0.0834780332284898,0.1359529809737199,0.03186428230223912,0.09265123080593368,0.6348375247503802,0.720908824804561,0.3301286727317012,0.41925770531169654,0.36019315044596084,0.6381758719700196,0.4178836609488305,0.7809603692830596,0.7616269845154089,0.7658458812915329,0.3003254569737612,0.8941835600569739,0.34756548922384667,0.38785788870958116,0.9041502198721292,0.601415347078976,0.9457682818769669,0.9531803803414416,0.2855109364135644,0.31138554645795774,0.5030647350777739,0.9336244390924815,0.6295348746739675,0.3439562036791351,0.4646882566050499,0.07722709901432447,0.6469329856911027,0.9200968755763775,0.7655555902289555,0.6512486461547524,0.02654227948832126,0.14668407392032884
0.62884,0.661,0.60854,0.78217,0.77842,0.29598,0.9786,0.23923,0.93493,0.05105,0.2332,0.58417,0.05646,0.3415,0.63604,0.52272,0.80905,0.8209,0.79831,0.97331,0.67672,0.05481,0.17346,0.18293,0.06706,0.43454,0.65596,0.86282,0.08026,0.99014,0.84111,0.4466,0.07935,0.45708,0.69738,0.14764,0.69053,0.38971,0.88679,0.1384,0.55269,0.90054,0.37217,0.84358,0.4078,0.53083,0.72713,0.05531,0.663,0.30355,0.74303,0.27699,0.16249,0.98226,0.30376,0.98287,0.96556,0.80583,0.80975,0.98062,0.88561,0.55403,0.47495,0.20396,0.96508,0.88538,0.14119,0.80527,0.41338,0.67626,0.7541,0.93776,0.61866,0.5554,0.94279,0.14003,0.54205,0.22604,0.25287,0.03432
0.003,0.96903,0.62553,0.51647,0.12262,0.72669,0.39939,0.07762,0.24707,0.78287,0.57995,0.90667,0.96689,0.89958,0.13288,0.44792,0.33509,0.13767,0.70448,0.60116,0.15122,0.47714,0.25804,0.57253,0.08925,0.23544,0.62965,0.64393,0.04503,0.96614,0.74862,0.95877,0.71752,0.88886,0.28514,0.55366,0.71704,0.03065,0.06328,0.90091,0.10923,0.79843,0.95372,0.3599,0.56516,0.00718,0.85598,0.75623,0.6893,0.79541,0.30909,0.37834,0.50788,0.85895,0.82555,0.1553,0.12521,0.23015,0.62286,0.74981,0.26943,0.1837,0.18868,0.0468,0.6867,0.9398,0.81249,0.87581,0.40937,0.01646,0.89836,0.16152,0.76797,0.87477,0.21054,0.33551,0.41126,0.62832,0.04071,0.70536
0.33397,0.09576,0.58887,0.74355,0.4447,0.13997,0.6759,0.93484,0.49832,0.79614,0.30837,0.7227,0.84469,0.52799,0.51257,0.35483,0.10948,0.53925,0.01326,0.75925,0.27893,0.48659,0.61156,0.63038,0.26437,0.24656,0.89687,0.60291,0.89881,0.77015,0.94133,0.38201,0.62054,0.4451,0.62885,0.11654,0.94929,0.36069,0.91357,0.9061,0.85461,0.5938,0.75697,0.084,0.88166,0.57143,0.6232,0.53438,0.77749,0.53201,0.30146,0.67082,0.24972,0.71115,0.35227,0.59213,0.55094,0.13254,0.02543,0.92098,0.77815,0.86945,0.6137,0.0996,0.60936,0.53508,0.24921,0.40492,0.26032,0.5121,0.49135,0.06018,0.72359,0.91159,0.64355,0.15507,0.36,0.10931,0.99948,0.9215
0.48834,0.4251,0.74703,0.47666,0.38896,0.61969,0.02004,0.78753,0.21896,0.54992,0.01036,0.25031,0.44175,0.66552,0.46985,0.24761,0.31221,0.5343,0.56379,0.52651,0.41855,0.65362,0.1043,0.61283,0.77092,0.51997,0.09965,0.10672,0.50086,0.26305,0.7081,0.5385,0.70687,0.10227,0.23898,0.34715,0.24565,0.46302,0.14067,0.76098,0.18536,0.24541,0.46301,0.16523,0.99867,0.27773,0.64387,0.29607,0.5856,0.19701,0.8032,0.43411,0.69961,0.37498,0.3657,0.34108,0.43403,0.08906,0.20138,0.36694,0.91671,0.74356,0.49245,0.11202,0.89706,0.16523,0.59381,0.97106,0.61674,0.67518,0.88614,0.3087,0.08889,0.58219,0.79789,0.00427,0.5642,0.41465,0.27755,0.15063
0.33541,0.79642,0.3459,0.36628,0.68247,0.89833,0.37814,0.59097,0.65273,0.46004,0.95033,0.00829,0.84519,0.50346,0.08518,0.8782,0.02384,0.50292,0.44097,0.04293,0.95067,0.0074,0.69399,0.01767,0.02079,0.26004,0.58593,0.80425,0.17244,0.3167,0.5959,0.14839,0.37496,0.91318,0.32277,0.85406,0.45786,0.03166,0.83279,0.05909,0.74612,0.21834,0.64316,0.12781,0.42974,0.00733,0.85188,0.96352,0.44849,0.79955,0.69882,0.86141,0.57657,0.59602,0.45666,0.7802,0.50944,0.30014,0.44225,0.83278,0.30988,0.26389,0.65367,0.78018,0.57767,0.45786,0.92761,0.57793,0.97162,0.49676,0.57474,0.31329,0.08697,0.64682,0.77237,0.77994,0.65721,0.50348,0.6291,0.75575
